NestID,Length,TotalLength,ItemNumber,RemainingLength
11472,514,6106,2150,0
7892,515,8000,510,0
4133,515,8000,389,0
8712,515,8000,1724,0
5894,515,6000,2758,0
5899,515,5981,2755,19
5289,515,6000,4128,0
3201,515,2247,40,2
3204,515,12998,118,2
6751,515,2987,1990,1
6751,515,2987,1991,1
6751,515,2987,2320,1
6752,515,2986,1989,2
6754,515,12590,1988,410
4642,515,6000,600,0
4642,515,6000,1558,0
3917,515,2499,1159,0
6409,515,8000,84,0
487,515,8000,1560,0
5271,515,13000,612,0
5271,515,13000,597,0
10573,515,7647,2409,0
10574,515,3942,2405,4058
10646,515,7257,3036,5743
10343,515,8000,3907,0
5442,515,13000,2690,0
9815,515,2166,1716,0
9816,515,2166,1715,0
9817,515,2166,1713,0
9818,515,2166,1711,0
10605,515,13000,2981,0
7767,515,13000,465,0
9217,515,8000,535,0
9217,515,8000,536,0
553,515,12988,1848,12
4609,515,2359,947,140
4610,515,2339,946,159
10247,515,8000,153,0
10248,515,8000,150,0
10233,515,2354,730,12
1043,515,1030,UA22-0100-S,4405
1043,515,1030,UA22-0101-P,4405
424,515,515,2514,2278
7887,516,8000,3356,0
9483,516,3077,3660,0
9487,516,8000,3226,0
3825,516,2497,220,1
3492,516,6000,286,0
3503,516,6000,423,0
4822,516,1942,3045,8989
8110,516,2926,127,3074
8110,516,2926,128,3074
8121,516,6000,1015,0
8310,516,8000,658,0
2795,516,2392,57,0
2794,516,2469,63,0
6412,516,8000,768,0
1459,516,4887,1533,0
9806,516,3886,4459,1041
2432,516,8000,158,0
2420,516,3466,1793,10
8557,516,10716,2565,0
8557,516,10716,789,0
10686,516,6000,3262,0
10658,516,7888,2071,112
8223,516,13000,3892,0
8222,516,13000,3891,0
10312,516,2011,3504,1661
5357,516,2017,5756,851
4711,516,6000,4888,0
8358,516,5933,3254,0
8358,516,5933,3236,0
9739,516,2535,5479,444
9739,516,2535,5480,444
9719,516,3021,5387,2979
9719,516,3021,5481,2979
9719,516,3021,5482,2979
5665,516,6258,UC31-4784-S,0
5668,516,12751,UC31-4121-P,249
9471,517,1944,5491,2736
9471,517,1944,5492,2736
7019,517,4827,3319,0
5323,517,13000,3236,0
3538,517,7526,1607,0
9066,517,2972,2406,1239
9073,517,5155,2018,1
9073,517,5155,2019,1
9113,517,5900,1975,6436
9113,517,5900,1976,6436
9113,517,5900,1980,6436
9113,517,5900,1981,6436
389,517,8000,2397,0
10616,517,6000,2553,0
10646,517,7257,3037,5743
11022,517,2533,2023,15
5443,517,13000,2567,0
10606,517,13000,2973,0
11331,517,1010,2426,4004
254,517,12999,142,1
10922,517,8870,UG31-0111-P,0
10923,517,12999,UG31-0099-P,1
2531,517,4995,UB21-1322-P,0
6987,517,4119,3225,0
9739,517,2535,5386,444
7462,517,1034,2468,1668
7462,517,1034,2469,1668
8715,518,8000,1692,0
5548,518,6000,1406,0
1248,518,3316,1991,0
8117,518,6000,1337,0
8980,518,8000,7,0
1139,518,13000,165,0
11134,518,8000,3218,0
11040,518,8000,1373,0
5106,518,1807,3503,476
4608,518,10240,746,0
11194,518,7966,UG32-0376-S,34
7684,518,11617,UD31-0349-S,0
7092,518,2691,2992,3442
10430,518,1512,3225,4042
10090,518,3177,2076,3
10090,518,3177,2103,3
1040,518,3180,1802,325
7892,519,8000,2910,0
7892,519,8000,2911,0
9479,519,6000,1244,0
4134,519,8000,333,0
9597,519,1073,5472,4927
9407,519,8000,4276,0
6489,519,13000,186,0
6489,519,13000,190,0
4822,519,1942,4072,8989
8118,519,6000,1342,0
8119,519,6000,1028,0
6411,519,8000,4492,0
6411,519,8000,4497,0
6411,519,8000,4501,0
6413,519,8000,4488,0
1813,519,2421,705,1
5269,519,3276,270,0
5271,519,13000,284,0
1378,519,13000,730,0
8559,519,13000,803,0
5115,519,2444,4299,0
10396,519,3734,3127,0
8220,519,13000,3399,0
8220,519,13000,3401,0
10314,519,8000,3915,0
10265,519,4785,3464,3215
2531,519,4995,UB21-0609-P,0
6898,519,13000,UD21-0514-P,0
4712,519,3014,4757,2986
9788,519,6000,4800,0
9788,519,6000,4804,0
9789,519,4018,4788,1982
9789,519,4018,4792,1982
1040,519,3180,1805,325
4332,519,2070,792,2651
4332,519,2070,3291,2651
4332,519,2070,4828,2651
9333,520,8000,4146,0
3554,520,5088,1490,1797
1250,520,2008,365,0
8118,520,6000,1326,0
6536,520,6000,2691,0
6536,520,6000,2110,0
6078,520,13000,3873,0
8977,520,5083,955,0
6236,520,6000,4044,0
6226,520,5994,2962,6
6226,520,5994,2959,6
6407,520,8000,104,0
6402,520,5133,5434,867
6402,520,5133,5440,867
1220,520,13000,1569,0
11134,520,8000,1785,0
10625,520,8000,2522,0
5437,520,8000,4206,0
5443,520,13000,332,0
9841,520,2601,898,338
3660,520,2516,288,0
10650,520,6000,UG22-0226-P,0
3563,520,2456,UB31-0053-S,0
1414,520,7467,282,0
1414,520,7467,308,0
10253,520,5210,716,0
10253,520,5210,739,0
6898,520,13000,UD21-0077-S,0
1578,520,13000,UB11-3043-S,0
1580,520,12993,UB11-3036-P,7
4101,520,3060,UB34-0962-S,79
4101,520,3060,UB34-0963-S,79
8002,520,520,2529,8443
5549,521,6000,1407,0
4308,521,2407,2130,93
3499,521,6000,870,0
10042,521,8000,1606,0
8308,521,8000,2302,0
419,521,3772,1513,9228
1233,521,1042,1805,10066
1233,521,1042,1804,10066
7589,521,6000,2183,0
10336,521,6000,3497,0
8549,521,13000,2918,0
11193,521,4111,UG32-1402-S,42
11193,521,4111,UG32-1575-S,42
11193,521,4111,UG32-1577-S,42
10253,521,5210,717,0
10253,521,5210,740,0
10389,521,10243,2815,11
5077,521,6825,UC21-0251-P,0
895,521,2643,1017,2136
1437,521,4895,UB11-1530-S,0
9619,522,8000,3998,0
6145,522,6000,2735,0
6146,522,5980,2732,20
2204,522,8000,1793,0
2203,522,8000,2042,0
3484,522,1665,1704,734
6946,522,5766,211,0
6946,522,5766,228,0
6946,522,5766,231,0
6946,522,5766,616,0
6946,522,5766,617,0
11134,522,8000,2710,0
4549,522,8000,2886,0
10984,522,2640,2859,1
5443,522,13000,2665,0
5443,522,13000,4112,0
5465,522,3083,4153,9917
5429,522,6000,3575,0
2375,522,2644,2156,3356
2375,522,2644,2161,3356
8610,522,8000,561,0
8613,522,7992,560,8
8609,522,8000,578,0
8609,522,8000,579,0
10426,522,1554,3250,6446
10426,522,1554,3251,6446
7402,523,3324,4300,0
7404,523,2768,4340,0
5290,523,6000,4125,0
7519,523,8000,686,0
7518,523,8000,1889,0
2259,523,4614,795,0
6638,523,6000,4756,0
8139,523,6000,874,0
8139,523,6000,471,0
8139,523,6000,1340,0
3903,523,13000,944,0
5206,523,8000,3143,0
1813,523,2421,701,1
2430,523,8000,166,0
9140,523,13000,77,0
8409,523,9780,4159,3220
8409,523,9780,4160,3220
8409,523,9780,4161,3220
5806,523,6000,924,0
5806,523,6000,927,0
9744,523,4205,4506,0
4134,524,8000,180,0
3821,524,4972,1167,-9.09E-13
3828,524,13000,1165,0
5927,524,10746,2896,0
5929,524,13000,2892,0
8831,524,8000,1188,0
8831,524,8000,1228,0
8831,524,8000,1321,0
5547,524,6000,1446,0
5579,524,3350,143,0
5579,524,3350,144,0
5579,524,3350,145,0
5580,524,3004,142,2
5306,524,8000,488,0
5306,524,8000,1430,0
3204,524,12998,1271,2
5484,524,6000,1783,0
1256,524,8000,1990,0
4640,524,6000,1557,0
10026,524,2622,237,0
10027,524,2622,236,0
6942,524,8000,2806,0
6944,524,6427,2800,1573
6944,524,6427,2802,1573
6944,524,6427,2805,1573
5256,524,2799,5062,48
10961,524,2028,3533,3972
10961,524,2028,3536,3972
895,524,2643,1016,2136
4376,524,1077,UC11-2148-S,5046
10102,524,2022,4538,1650
1037,524,1083,UA22-0197-P,10416
10941,524,1051,2272,5353
4129,525,7060,1297,0
4987,525,4074,2322,0
5611,525,13000,157,0
3147,525,3905,3297,2095
10029,525,2521,1161,1
3877,525,8000,1215,0
3905,525,12992,948,8
3901,525,13000,1029,0
3901,525,13000,1160,0
3901,525,13000,1161,0
3876,525,8000,655,0
3876,525,8000,657,0
5765,525,6000,4653,0
5765,525,6000,4654,0
762,525,8595,51,454
8070,525,8000,2670,0
3747,525,4989,793,0
3749,525,3525,676,0
6423,525,8000,83,0
6423,525,8000,109,0
6421,525,2143,173,1
6422,525,8000,90,0
6422,525,8000,171,0
6422,525,8000,172,0
11080,525,8000,1845,0
487,525,8000,1506,0
10347,525,8000,1742,0
10834,525,3700,538,0
11442,525,4627,2093,0
4711,525,6000,4887,0
7999,525,525,2071,4639
168,525,7992,133,8
7345,526,6000,3632,0
5546,526,5084,1447,0
7509,526,6000,2517,0
7509,526,6000,1616,0
1745,526,5498,921,0
1746,526,2199,920,12
4642,526,6000,2462,0
4640,526,6000,1741,0
8540,526,12980,125,20
3747,526,4989,153,0
3747,526,4989,112,0
5270,526,2211,2342,0
5270,526,2211,2139,0
3467,526,2445,237,12
3465,526,3458,231,2
1983,526,4796,82,0
1983,526,4796,80,0
5148,526,3998,3788,0
5444,526,13000,4022,0
1521,526,13000,279,0
5738,526,1844,5344,431
254,526,12999,147,1
10147,526,8000,2235,0
9122,526,1053,UE31-0838-P,4625
2531,526,4995,UB21-1320-P,0
4532,526,2398,655,101
1930,526,1890,611,239
1930,526,1890,607,239
9402,527,2777,4135,1203
9909,527,8000,4562,0
710,527,8000,2533,0
1213,527,3020,1975,2310
1812,527,4160,791,0
1817,527,12988,168,12
1812,527,4160,91,0
1812,527,4160,765,0
487,527,8000,167,0
493,527,8000,155,0
493,527,8000,166,0
3434,527,8000,228,0
5445,527,13000,1883,0
1520,527,13000,1102,0
8613,527,7992,773,8
4621,527,2873,287,0
9122,527,1053,UE31-1148-S,4625
11412,527,5873,2206,127
442,527,6000,2805,0
443,527,3141,2813,2859
443,527,3141,2810,2859
5668,527,12751,UC31-2771-S,249
1432,527,2951,UA25-1217-S,2965
10941,527,1051,2271,5353
7019,528,4827,1434,0
7019,528,4827,1433,0
4897,528,2013,2044,6
4251,528,8000,2715,0
4251,528,8000,2716,0
7560,528,12982,240,18
9326,528,8000,1812,0
3536,528,7983,1668,21
3918,528,2492,1123,7
5758,528,5901,3960,99
8484,528,6000,2889,0
8540,528,12980,1054,20
8426,528,8000,613,0
388,528,8000,2456,0
6410,528,8000,5094,0
11074,528,6000,3258,0
5442,528,13000,4265,0
6864,528,12987,2944,13
2430,528,8000,1638,0
4620,528,2970,277,0
212,528,1892,1105,11108
212,528,1892,1106,11108
74,528,6000,1726,0
76,528,4184,1723,1816
10277,528,5508,2939,29
10277,528,5508,2950,29
4529,528,2498,691,1
4529,528,2498,636,1
4530,528,2496,679,3
4530,528,2496,683,3
4531,528,2400,651,99
4531,528,2400,659,99
4531,528,2400,667,99
4531,528,2400,671,99
4532,528,2398,563,101
4532,528,2398,639,101
4532,528,2398,647,101
781,528,3384,2205,5606
781,528,3384,2206,5606
4135,529,8000,744,0
8701,529,3091,588,0
5555,529,8000,291,0
5555,529,8000,3621,0
10025,529,2650,271,0
2740,529,5993,69,7
6409,529,8000,4486,0
6409,529,8000,4490,0
6409,529,8000,4495,0
6409,529,8000,4499,0
1213,529,3020,1976,2310
2945,529,2471,47,0
2532,529,13000,UB21-0193-P,0
10114,529,2406,4701,1
4135,530,8000,581,0
9611,530,2372,1667,0
9622,530,8000,1665,0
9622,530,8000,1666,0
7517,530,8000,672,0
7517,530,8000,681,0
9326,530,8000,2591,0
9908,530,8000,3682,0
9908,530,8000,3683,0
4640,530,6000,4574,0
4789,530,13000,4961,0
8294,530,2052,2092,3948
389,530,8000,2439,0
2948,530,2453,76,9
4402,530,3842,2554,1
2389,530,3607,917,0
7765,530,13000,426,0
1562,530,8293,552,3230
8558,530,13000,443,0
8665,530,8000,819,0
7685,530,13000,UD31-0351-S,0
74,530,6000,1799,0
74,530,6000,1722,0
775,530,2230,501,0
776,530,6000,529,0
9480,531,5994,2029,6
9480,531,5994,5505,6
7054,531,11856,2670,0
7054,531,11856,2667,0
6203,531,10104,2536,0
4238,531,2992,819,3008
5321,531,13000,1551,0
5321,531,13000,1550,0
9316,531,1841,2907,902
2193,531,6000,966,0
4683,531,11360,2223,0
6475,531,2954,5395,0
6475,531,2954,5396,0
6475,531,2954,5397,0
5764,531,6000,4614,0
407,531,6202,2498,1798
11072,531,6000,3137,0
2445,531,3736,1502,0
7161,531,13000,1346,0
11353,531,5981,407,19
8665,531,8000,860,0
247,531,6081,291,0
2532,531,13000,UB21-1144-P,0
74,531,6000,1724,0
74,531,6000,1725,0
9531,532,2672,5668,0
9472,532,532,5307,1571
9478,532,6000,2025,0
9478,532,6000,2032,0
4134,532,8000,1124,0
9613,532,2190,3563,0
9616,532,2190,3562,0
4937,532,8000,2151,0
3156,532,3355,772,0
3164,532,8000,1729,0
9421,532,2015,3918,0
2088,532,10006,666,2994
9905,532,8000,3705,0
4793,532,13000,3295,0
10043,532,8000,838,0
10043,532,8000,1571,0
10043,532,8000,4540,0
10043,532,8000,4547,0
10043,532,8000,4552,0
10043,532,8000,4556,0
3867,532,4050,883,0
3874,532,6375,1775,0
3915,532,2499,1129,0
413,532,3057,436,694
413,532,3057,2399,694
5271,532,13000,2208,0
4547,532,2406,2766,0
4555,532,8000,2745,0
4555,532,8000,2747,0
249,532,1912,298,6088
11233,532,3289,3188,9711
4729,532,1462,2767,6538
10207,532,1064,1048,3743
10207,532,1064,1049,3743
7872,533,4094,1887,0
7891,533,8000,2673,0
7894,533,8000,2671,0
9478,533,6000,1255,0
9478,533,6000,5791,0
4838,533,6000,4484,0
4134,533,8000,1122,0
4118,533,6000,1192,0
4124,533,5956,1202,44
9604,533,6000,2166,0
5611,533,13000,176,0
5610,533,13000,196,0
5304,533,2325,1431,0
5306,533,8000,1042,0
7509,533,6000,1636,0
2191,533,6000,940,0
2198,533,5956,1447,44
3154,533,5999,454,1
3154,533,5999,590,1
3155,533,2518,917,3482
3155,533,2518,1090,3482
3153,533,6000,1581,0
4056,533,13000,2911,0
3916,533,2499,1125,0
2276,533,6000,1106,0
8486,533,6000,467,0
8495,533,8000,727,0
8299,533,6000,1872,0
3696,533,6000,1153,0
11074,533,6000,2362,0
11075,533,6000,1821,0
2945,533,2471,807,0
2894,533,6000,837,0
3229,533,6000,859,0
11125,533,6000,1294,0
10867,533,6000,1945,0
9242,533,6000,487,0
8222,533,13000,20,0
1023,533,13000,960,0
4322,533,1279,853,4721
1928,533,2132,783,85
1928,533,2132,784,85
1928,533,2132,290,85
1928,533,2132,256,85
1929,533,2132,615,64
1929,533,2132,609,64
1929,533,2132,785,64
1929,533,2132,258,64
1432,533,2951,UA25-1013-P,2965
7875,534,6000,1751,0
4852,534,2436,2758,15
9603,534,6000,2172,0
8818,534,6000,718,0
8837,534,8000,2157,0
8819,534,6000,1392,0
5336,534,13000,339,0
5336,534,13000,340,0
9327,534,8000,5796,0
8117,534,6000,1232,0
3869,534,6000,993,0
2275,534,6000,1099,0
5235,534,3225,4218,0
2740,534,5993,618,7
5268,534,8270,2165,0
11124,534,6000,3548,0
11126,534,5998,3547,2
11126,534,5998,3659,2
2660,534,6000,1664,0
820,534,5509,1222,0
820,534,5509,1224,0
2392,534,13000,1686,0
11352,534,5998,408,2
11206,534,2619,214,10381
5078,534,5523,UC21-0027-S,7477
62,534,3680,1258,0
11310,534,8000,1780,0
11310,534,8000,2585,0
5634,534,8563,UC31-1165-P,1
5634,534,8563,UC31-1166-S,1
5666,534,6236,UC31-0761-P,22
9486,535,8000,556,0
9487,535,8000,174,0
7020,535,6000,3065,0
7020,535,6000,3066,0
9624,535,8000,2095,0
5908,535,2809,5007,2345
9406,535,2050,5278,0
3528,535,7997,2783,3
3528,535,7997,2784,3
8118,535,6000,1305,0
1942,535,3373,1742,0
1946,535,8000,1741,0
1462,535,5345,1622,655
1563,535,11614,556,0
8790,535,1070,UE21-3489-P,6321
8790,535,1070,UE21-3566-S,6321
1023,535,13000,862,0
6393,535,5329,519,7671
6393,535,5329,518,7671
10900,535,2519,UG31-2919-P,1
10901,535,13000,UG31-2917-P,0
1439,535,3121,UB11-1529-S,9
5665,535,6258,UC31-0732-P,0
185,535,2084,85,3916
39,535,5802,1014,198
4245,536,2366,2485,0
4248,536,2341,2484,0
4251,536,8000,2483,0
7519,536,8000,2535,0
7519,536,8000,2536,0
1745,536,5498,812,0
5471,536,3076,4164,0
4770,536,3740,3681,24
10021,536,5190,1663,0
6070,536,8000,4185,0
6070,536,8000,4188,0
6070,536,8000,4190,0
6070,536,8000,4193,0
6070,536,8000,4197,0
6070,536,8000,4198,0
6070,536,8000,4202,0
6070,536,8000,4204,0
6070,536,8000,4206,0
6071,536,4770,4184,3230
2289,536,8000,329,0
3013,536,2762,1924,0
10788,536,8000,2065,0
2660,536,6000,1580,0
5438,536,7303,4195,697
5438,536,7303,4197,697
5438,536,7303,4200,697
5437,536,8000,4211,0
5437,536,8000,4214,0
5437,536,8000,4215,0
5437,536,8000,4219,0
5437,536,8000,4228,0
5437,536,8000,4229,0
5438,536,7303,4208,697
4417,536,2526,1292,0
830,536,8000,2140,0
6835,536,1446,3103,4554
10873,536,8000,2589,0
7156,536,9592,3145,8
2532,536,13000,UB21-1136-P,0
66,536,5998,1035,2
66,536,5998,1938,2
1040,536,3180,1804,325
9533,537,2377,572,0
9484,537,2050,721,0
4934,537,8000,5185,0
5305,537,2014,641,0
5305,537,2014,922,0
3497,537,6000,1346,0
8137,537,6000,295,0
10028,537,2523,317,7
10029,537,2521,245,1
638,537,10603,1286,0
2287,537,8000,346,0
2287,537,8000,1927,0
406,537,5494,2513,0
3234,537,2364,286,0
4588,537,2168,2595,564
1459,537,4887,1621,0
558,537,5693,1992,0
5392,537,6909,4003,6091
9478,538,6000,3341,0
7045,538,1076,246,2027
7045,538,1076,235,2027
5898,538,6000,2752,0
5900,538,4531,2749,1469
8135,538,6000,379,0
604,538,2513,3063,1316
2282,538,2370,1920,0
5208,538,8000,4208,0
5239,538,13000,4236,0
3020,538,12982,1925,18
5256,538,2799,5021,48
4584,538,3478,2599,0
5436,538,2444,4204,0
2423,538,2517,2096,242
10885,538,9833,2049,0
1563,538,11614,678,0
8664,538,2279,818,0
9252,538,8000,286,0
5398,538,538,1491,2926
11232,538,3969,3189,0
9801,538,1076,3378,2188
9801,538,1076,3703,2188
9532,539,2672,5751,0
4929,539,5998,1323,2
5336,539,13000,518,0
5336,539,13000,519,0
1876,539,8000,1058,0
2206,539,8000,1179,0
1287,539,13000,979,0
5791,539,7597,4123,0
5791,539,7597,4124,0
3737,539,5269,461,9
3740,539,2027,455,469
5239,539,13000,410,0
5243,539,12539,399,461
1188,539,6000,1673,0
5437,539,8000,4203,0
8665,539,8000,861,0
333,539,13000,1797,0
6612,539,1844,5491,2975
6612,539,1844,5492,2975
10115,539,5223,4705,7777
10115,539,5223,4706,7777
2557,539,1078,1879,2229
2557,539,1078,1880,2229
5318,540,12976,1099,24
9387,540,9888,4151,0
2205,540,8000,997,0
3554,540,5088,1470,1797
3490,540,6000,1010,0
4683,540,11360,2092,0
4683,540,11360,2095,0
4640,540,6000,1553,0
4640,540,6000,1562,0
4683,540,11360,3685,0
6478,540,10266,4597,0
6949,540,13000,3079,0
7811,540,5988,2666,12
8492,540,8000,1626,0
8101,540,13000,1034,0
2702,540,5037,1590,0
118,540,7991,26,9
118,540,7991,637,9
10316,540,8000,3487,0
8378,540,2473,3841,5527
74,540,6000,1797,0
74,540,6000,1720,0
4510,540,5937,3755,63
5945,540,2740,871,0
5945,540,2740,1700,0
5927,541,10746,2357,0
5927,541,10746,2352,0
5579,541,3350,3602,0
1875,541,8000,1171,0
6465,541,5998,4854,2
6566,541,5265,274,64
6521,541,2902,2812,0
6521,541,2902,2807,0
6059,541,5996,4047,4
6059,541,5996,4049,4
6059,541,5996,4053,4
6063,541,1524,4159,1834
1187,541,2981,1656,0
2486,541,6000,138,0
2486,541,6000,131,0
1459,541,4887,1620,0
5429,541,6000,4106,0
5429,541,6000,4107,0
5430,541,5987,4103,13
5430,541,5987,4104,13
5430,541,5987,4105,13
1521,541,13000,285,0
4619,541,3796,186,0
333,541,13000,1355,0
11185,541,6000,2918,0
10910,541,2676,2058,3324
425,541,1184,2544,1298
7738,541,2506,1811,1349
3291,541,6483,543,45
3291,541,6483,722,45
5929,542,13000,5488,0
5929,542,13000,5487,0
5589,542,7572,3601,428
5318,542,12976,1101,24
9328,542,8000,1832,0
9328,542,8000,4008,0
9387,542,9888,4150,0
9388,542,2893,4149,10
1286,542,13000,1918,0
5789,542,7067,2274,0
6551,542,6444,5237,1556
6565,542,6870,1149,0
2482,542,2231,1872,614
10013,542,2929,1065,5071
10013,542,2929,981,5071
1467,542,3305,1463,0
5442,542,13000,2738,0
830,542,8000,1838,0
1520,542,13000,178,0
10704,542,8213,UG22-3497-S,9
3291,542,6483,562,45
9488,543,8000,762,0
7022,543,3971,1431,2029
7342,543,6000,4383,0
4938,543,8000,3067,0
4246,543,2366,3465,0
4253,543,8000,3471,0
10043,543,8000,2376,0
10043,543,8000,2379,0
6565,543,6870,4260,0
2290,543,8000,298,0
2291,543,8000,324,0
2290,543,8000,316,0
5984,543,3503,4982,0
9983,543,8000,2212,0
9985,543,8000,110,0
9985,543,8000,982,0
5429,543,6000,4101,0
9807,543,4007,4585,134
3387,543,2449,187,0
6393,543,5329,489,7671
4510,543,5937,3745,63
189,543,543,95,1850
4928,544,6000,1318,0
5337,544,13000,960,0
5337,544,13000,1472,0
9328,544,8000,1833,0
4686,544,13000,601,0
8095,544,13000,1050,0
7218,544,544,2786,5456
7219,544,2822,2785,3178
7219,544,2822,2787,3178
7219,544,2822,2788,3178
2508,544,3692,185,1
10342,544,8000,780,0
5430,544,5987,4102,13
9155,544,6565,1939,0
9246,544,3882,127,0
10685,544,6000,856,0
333,544,13000,2074,0
10313,544,6090,779,0
11191,544,5221,3292,1
11462,544,8000,1227,0
4840,545,2814,4470,3186
4182,545,2550,334,0
8816,545,6000,2256,0
2258,545,6156,160,0
9404,545,2086,2187,0
9407,545,8000,1859,0
3553,545,545,1340,2692
10056,545,13000,598,0
3704,545,8000,1324,0
3704,545,8000,1325,0
422,545,1897,2357,4606
5252,545,2388,5581,1590
5252,545,2388,5586,1590
5272,545,13000,5653,0
1645,545,7949,2152,51
6836,545,3074,3059,1325
6862,545,2936,2701,93
546,545,6439,2016,0
10136,545,12991,UG11-0499-P,9
74,545,6000,1721,0
76,545,4184,1798,1816
2802,545,4142,UB23-0229-P,4
364,545,1275,2017,11725
10452,545,2406,UG21-0607-S,190
10452,545,2406,UG21-0609-S,190
10452,545,2406,UG21-0610-S,190
10453,545,1315,UG21-0606-S,11685
10448,545,3495,UG21-0139-P,2993
10448,545,3495,UG21-0581-P,2993
10448,545,3495,UG21-0586-P,2993
10448,545,3495,UG21-0587-P,2993
10448,545,3495,UG21-0588-P,2993
9613,546,2190,1451,0
9623,546,8000,2708,0
4917,546,6000,2628,0
4962,546,8000,1627,0
4962,546,8000,2568,0
4247,546,2366,2556,0
4255,546,8000,2554,0
4255,546,8000,2555,0
3541,546,12968,206,32
6943,546,7994,2804,6
6943,546,7994,2807,6
709,546,8000,2968,0
3704,546,8000,472,0
386,546,6398,2418,0
6410,546,8000,398,0
8932,546,8000,32,0
1468,546,2303,1507,0
8265,546,8000,179,0
8265,546,8000,193,0
1505,546,8000,878,0
8610,546,8000,775,0
8610,546,8000,776,0
8610,546,8000,782,0
10650,546,6000,UG22-3552-P,0
10135,546,3225,UG11-0553-S,0
